"id"	"station"	"year"	"month"	"max temp"	"min temp"	"air frost days"	"rain"	"sun hours"	
497	1	1982	5	14.5	7.5	0	30.5	203.8	
498	1	1982	6	17.8	10.7	0	94.5	179.2	
499	1	1982	7	17.9	12.3	0	53.9	190.6	
500	1	1982	8	17.2	12	0	74.2	136.9	
501	1	1982	9	16.6	10.7	0	105.4	122.4	
502	1	1982	10	12.7	7.9	0	107.9	80	
503	1	1982	11	10.6	6.4	0	141.2	51.3	
504	1	1982	12	8.1	3.2	3	78.9	33.7	
505	1	1983	1	9.1	5	1	90.8	28.3	
506	1	1983	2	5.3	0.5	15	31.1	96.5	
507	1	1983	3	8.7	4.4	0	71.8	70	
508	1	1983	4	9.1	3.4	1	68	179.5	
509	1	1983	5	12.1	6.8	0	78.4	137.9	
510	1	1983	6	15.9	10.2	0	42.9	172.7	
511	1	1983	7	20.7	13.9	0	39.5	252.1	
512	1	1983	8	19.7	13.1	0	57.1	223.6	
513	1	1983	9	16	10.8	0	93.7	115.9	
514	1	1983	10	13.2	8.1	1	81.8	98.3	
515	1	1983	11	10.6	5.8	4	44.5	60.5	
516	1	1983	12	9.3	4.9	0	122.1	49.5	
517	1	1984	1	7.4	2.4	2	80.6	44.4	
518	1	1984	2	7.1	2.2	7	52.1	58.6	
519	1	1984	3	7	2.2	3	35.3	98	
520	1	1984	4	12.5	5.1	1	8.4	216.2	
521	1	1984	5	12.2	6.4	0	44.6	236.3	
522	1	1984	6	15.9	9.8	0	24.9	199.7	
523	1	1984	7	18.9	11.9	0	38.4	285.2	
524	1	1984	8	19.9	13.2	0	40.5	185.6	
525	1	1984	9	15.5	11.3	0	154.2	127.3	
526	1	1984	10	13.6	8.4	0	95.1	109.8	
527	1	1984	11	10.2	6	0	145	53.2	
528	1	1984	12	8.6	3.8	1	133.6	45.8	
529	1	1985	1	5	-0.3	17	71.2	85.6	
530	1	1985	2	6.5	1.2	11	29.7	97.4	
531	1	1985	3	7.5	2.3	6	67	147.1	
532	1	1985	4	10.8	5.5	0	62.1	138.6	
533	1	1985	5	12.9	7.4	0	29.3	192.1	
534	1	1985	6	14.6	8.7	0	104.2	185	
535	1	1985	7	17.4	11.5	0	70.4	200.8	
536	1	1985	8	16.3	10.6	0	105.4	153.6	
537	1	1985	9	17.2	11.2	0	29.5	128.4	
538	1	1985	10	13.4	8.2	0	57.4	114.7	
539	1	1985	11	7.8	3.1	1	98.8	68	
540	1	1985	12	8.9	4.7	4	146	38.9	
541	1	1986	1	6.7	2.7	3	83.8	33.5	
542	1	1986	2	2.3	-2.7	24	0	117	
543	1	1986	3	8	2.3	4	51	133.4	
544	1	1986	4	7.6	2.6	2	70.3	124.1	
545	1	1986	5	13.1	7.3	0	63.9	210.6	
546	1	1986	6	17.6	10.4	0	57.2	182.3	
547	1	1986	7	16.8	11.6	0	41	129.4	
548	1	1986	8	15.2	10.3	0	104.8	142.1	
549	1	1986	9	14.4	8	0	9.2	161.4	
550	1	1986	10	13.7	8.8	0	82	108.9	
551	1	1986	11	10.6	5.7	0	133.8	70.1	
552	1	1986	12	9.3	4.5	0	187.9	39.3	
553	1	1987	1	4.2	0	16	18.1	62	
554	1	1987	2	6.7	1.7	11	48.3	74.2	
555	1	1987	3	7.3	2.1	10	79.7	108.3	
556	1	1987	4	13.4	6.7	0	50.9	161.6	
557	1	1987	5	12.1	7.3	0	19.8	193.9	
558	1	1987	6	14.3	9.2	0	66.8	162.5	
559	1	1987	7	17.4	12.1	0	45.7	177.6	
560	1	1987	8	17.5	12.3	0	57.3	185.2	
561	1	1987	9	16.3	10.6	0	78.2	151.9	
562	1	1987	10	12.7	7	0	219.2	116.1	
563	1	1987	11	9.4	5.3	0	103	88.7	
564	1	1987	12	8.2	4.3	6	64.7	56.2	
565	1	1988	1	7.9	3.7	0	164	53	
566	1	1988	2	7.2	2.8	1	47.2	82.9	
567	1	1988	3	8.5	4.6	2	103.3	107.7	
568	1	1988	4	11.3	4.9	1	40.3	191.7	
569	1	1988	5	13.9	7.7	0	61.9	225.1	
570	1	1988	6	16.4	10.6	0	77.1	203.3	
571	1	1988	7	15.8	11	0	76.9	138.2	
572	1	1988	8	16.9	11.2	0	78.7	161.3	
573	1	1988	9	15.3	10.5	0	76.4	152.6	
574	1	1988	10	13.4	8.4	0	98.5	113.1	
575	1	1988	11	9.9	3.9	2	36.9	97.4	
576	1	1988	12	9.8	6.8	0	36.9	26.8	
577	1	1989	1	8.9	4.6	2	69.9	70.9	
578	1	1989	2	8.7	3.6	2	71.6	79.1	
579	1	1989	3	9.9	4.3	3	85.1	104.3	
580	1	1989	4	9.5	3.4	1	63.7	185.1	
581	1	1989	5	15.5	8.8	0	11.9	265.8	
582	1	1989	6	16.7	9.9	0	42.2	251	
583	1	1989	7	19.7	13	0	34.3	246.2	
584	1	1989	8	18.4	12.5	0	67.5	225.5	
585	1	1989	9	16.4	11	0	40	114.1	
586	1	1989	10	13.9	9.6	0	104.1	58.2	
587	1	1989	11	10.5	5.2	2	73.8	96.7	
588	1	1989	12	8	2.9	3	120.2	49.7	
589	1	1990	1	9.1	4.8	0	118	48	
590	1	1990	2	9.9	4.6	0	91.2	64.9	
591	1	1990	3	10.5	5.3	0	14.4	100.9	
592	1	1990	4	11	4.6	3	20.9	187	
593	1	1990	5	15.7	8.8	0	24.3	259.2	
594	1	1990	6	15.7	10	0	64.4	151.3	
595	1	1990	7	20.1	12.7	0	33	289.9	
596	1	1990	8	19.8	13.7	0	42.6	195.4	
597	1	1990	9	15.7	10.4	0	57.6	164	
598	1	1990	10	14.3	9.9	0	108.6	91.7	
599	1	1990	11	9.6	5.5	0	79.2	78.6	
600	1	1990	12	7.5	2.8	3	97.5	48.1	
601	1	1991	1	6.1	1.2	10	97.1	81.4	
602	1	1991	2	5.4	-0.1	15	55.4	83.5	
603	1	1991	3	10	5	0	66.5	113.5	
604	1	1991	4	10.6	5	0	77.3	149.9	
605	1	1991	5	12.6	7.6	0	9.4	192.2	
606	1	1991	6	14.3	9	0	42.6	167.7	
607	1	1991	7	19	13	0	79.9	169.9	
608	1	1991	8	19.5	12.8	0	26	208.8	
609	1	1991	9	18.2	11.6	0	55.6	184	
610	1	1991	10	12.6	8.1	0	142.4	85.5	
611	1	1991	11	9.7	5.4	0	99.6	29.9	
612	1	1991	12	7.9	3.8	4	17.7	33.9	
613	1	1992	1	7.3	2.1	13	47.3	80.8	
614	1	1992	2	8.6	4.4	0	55.5	59.5	
615	1	1992	3	9.6	4.9	0	66.8	59.2	
616	1	1992	4	11.2	5.4	0	69.5	127.2	
617	1	1992	5	16.6	9.1	0	43.8	245	
618	1	1992	6	17.6	11	0	49.6	212.8	
619	1	1992	7	17.8	12.4	0	60	166.2	
620	1	1992	8	16.6	11.3	0	149.3	170.9	
621	1	1992	9	15.2	10.3	0	74.6	116	
622	1	1992	10	10.6	6.7	0	77.6	84.1	
623	1	1992	11	10.5	5.9	0	109.6	50.2	
624	1	1992	12	7.2	2.6	5	109.9	74.6	
625	1	1993	1	8.9	3.8	1	93.4	28.6	
626	1	1993	2	7.3	3.7	1	23.5	44.1	
627	1	1993	3	8.8	4.4	0	24.6	101.7	
628	1	1993	4	11.8	6.5	0	57	158.5	
629	1	1993	5	13.8	7.8	0	108.4	195.1	
630	1	1993	6	15.9	10.6	0	190.6	182.4	
631	1	1993	7	16.6	11.6	0	74	191.2	
632	1	1993	8	16.6	10.9	0	47.8	185.6	
633	1	1993	9	15.2	9.9	0	66.8	136	
634	1	1993	10	11.1	6.1	0	45.6	135.8	
635	1	1993	11	8.1	3.1	6	112.9	72.2	
636	1	1993	12	8.5	4.2	1	142.6	28.6	
637	1	1994	1	8.1	3.6	1	106.5	59.1	
638	1	1994	2	6.4	1.7	6	87.2	61.5	
639	1	1994	3	9.5	5.3	0	114.8	104.4	
640	1	1994	4	10	4.8	0	73.8	172.2	
641	1	1994	5	13.5	7.4	0	41.3	185.1	
642	1	1994	6	16	9.9	0	28.2	183.3	
643	1	1994	7	18.8	12.2	0	54.6	206.2	
644	1	1994	8	17.7	12	0	80	186.4	
645	1	1994	9	14.7	10.1	0	115.8	109.3	
646	1	1994	10	13.6	8.5	0	91.8	141.9	
647	1	1994	11	12.2	8.8	0	99.6	43.7	
648	1	1994	12	9.8	5.2	2	157.4	51	
649	1	1995	1	8.4	3.5	2	145.6	36.9	
650	1	1995	2	9.2	4.5	0	109.1	44	
651	1	1995	3	8.3	2.8	4	64.7	149.9	
652	1	1995	4	10.8	5.5	2	26.6	183.8	
653	1	1995	5	14	7.7	0	50.2	204.9	
654	1	1995	6	16.5	10.6	0	13.4	260.2	
655	1	1995	7	21.1	13.9	0	36.9	227.8	
656	1	1995	8	22.4	14.9	0	7.8	292.1	
657	1	1995	9	15.9	11.2	0	77.2	158.4	
658	1	1995	10	15.5	10.8	0	86.8	120.2	
659	1	1995	11	10.7	5.8	0	117	80.2	
660	1	1995	12	6	1.8	9	93.5	67.6	
661	1	1996	1	6.9	3.4	8	75.1	50	
662	1	1996	2	6	1.1	13	67.4	115	
663	1	1996	3	7.7	3	3	44.8	94.1	
664	1	1996	4	11.1	4.9	0	58.2	151.2	
665	1	1996	5	11.8	5.4	0	69.4	250.7	
666	1	1996	6	15.7	9.8	0	26.8	252.5	
667	1	1996	7	17.8	12	0	28	222.2	
668	1	1996	8	17.9	12.2	0	53	183.1	
669	1	1996	9	17	10.6	0	30.4	204.9	
670	1	1996	10	14.1	10	0	107.2	82.7	
671	1	1996	11	9.4	5.1	0	100.6	59.9	
672	1	1996	12	6.3	1.6	8	32	83.8	
673	1	1997	1	5.8	1	13	4.6	95.7	
674	1	1997	2	9.2	4.2	0	85	68.1	
675	1	1997	3	10.8	5.6	0	21.6	146.9	
676	1	1997	4	12.3	6	0	14.8	184.5	
677	1	1997	5	14.7	7.9	0	72.6	258.1	
678	1	1997	6	15.8	10.5	0	125.8	134.4	
679	1	1997	7	18.2	11.9	0	58.6	228.9	
680	1	1997	8	20.2	14.1	0	105.2	156.8	
681	1	1997	9	16.7	11.3	0	54.2	145	
682	1	1997	10	14	8.4	0	65.4	121.6	
683	1	1997	11	11.3	7.4	0	219	48.8	
684	1	1997	12	9.1	4.7	2	64.8	50.1	
685	1	1998	1	8	3.5	7	125.2	69.8	
686	1	1998	2	9.9	5.5	1	18.2	78.5	
687	1	1998	3	10.1	6.1	0	87.6	80	
688	1	1998	4	10.2	4.6	1	111.4	177.2	
689	1	1998	5	14.6	9.3	0	15	233.6	
690	1	1998	6	16.1	10.6	0	120.2	178.5	
691	1	1998	7	16.4	12.1	0	39.4	144.3	
692	1	1998	8	17.9	12	0	43.4	207.3	
693	1	1998	9	17	12	0	91.2	135.2	
694	1	1998	10	13.4	8.9	0	124.2	91.6	
695	1	1998	11	9.7	5.6	0	103	69.9	
696	1	1998	12	9.1	3.9	5	91.6	32.8	
697	1	1999	1	8.7	3.8	5	143	55.1	
698	1	1999	2	8	4.1	2	48.6	63.5	
699	1	1999	3	9.4	4.8	0	59.2	101.6	
700	1	1999	4	11.5	6.4	0	63.1	163.5	
701	1	1999	5	14.8	9.3	0	42.6	153.8	
702	1	1999	6	15.6	10	0	59.4	199.9	
703	1	1999	7	19.7	13	0	14.6	233.4	
704	1	1999	8	18.7	12.6	0	126.8	191.4	
705	1	1999	9	17.5	11.4	0	101.8	140.4	
706	1	1999	10	13.7	8.7	0	84.8	118.5	
707	1	1999	11	10.6	6.6	1	74.2	66.4	
708	1	1999	12	8.5	4.2	3	136.4	42.1	
709	1	2000	1	7.8	3.6	3	54.4	51.9	
710	1	2000	2	8.6	4.3	1	107	96.3	
711	1	2000	3	9.3	4.7	0	28.8	138.5	
712	1	2000	4	10.3	4.2	0	87.6	159.9	
713	1	2000	5	14.4	8.3	0	58.4	230.9	
714	1	2000	6	16.9	10.7	0	53.8	194.7	
715	1	2000	7	17.5	11.8	0	75.2	218.4	
716	1	2000	8	18.5	12.3	0	59.4	186.2	
717	1	2000	9	17.1	11.4	0	95.4	112	
718	1	2000	10	12.9	8	0	195	84.2	
719	1	2000	11	9.5	5.3	0	151.8	44.4	
720	1	2000	12	8.4	4.1	5	143.8	42.7	
721	1	2001	1	6.8	2.2	5	56.4	86.8	
722	1	2001	2	7.6	2.7	5	91	95.7	
723	1	2001	3	8.3	2.9	6	77	105.9	
724	1	2001	4	9.9	4.8	0	76	"152.5*"	
725	1	2001	5	15.4	8.6	0	44.4	"236.8*"	
726	1	2001	6	16.6	10.2	0	28	"194.1*"	
727	1	2001	7	17.4	11.9	0	98.6	"181.0*"	
728	1	2001	8	17.9	12.6	0	97.6	"166.7*"	
729	1	2001	9	15.6	11.5	0	54.2	"127.8#"	
730	1	2001	10	15.1	10.5	0	147.4	"110.2#"	
731	1	2001	11	11.1	6.7	0	87.8	"38.2#"	
732	1	2001	12	7.8	2.5	6	41	"81.9#"	
733	1	2002	1	9.2	4.1	4	113	"53.5#"	
734	1	2002	2	9.6	4.6	1	111.2	"70.0#"	
735	1	2002	3	10.6	5.1	0	48.8	"124.1#"	
736	1	2002	4	11.6	5.6	0	56.8	"175.3#"	
737	1	2002	5	13.9	8.1	0	120.6	"205.3#"	
738	1	2002	6	15.5	10.1	0	50.2	"---"	
739	1	2002	7	16.9	11.7	0	46	"145.1#"	
740	1	2002	8	17.4	12.6	0	56.6	"152.0#"	
741	1	2002	9	17.3	10.9	0	43	"188.7#"	
742	1	2002	10	13.3	8.4	0	141.4	"90.6#"	
743	1	2002	11	11.3	7.6	0	180.2	"40.1#"	
744	1	2002	12	8.2	4.9	0	84.8	"46.4#"	
745	1	2003	1	7.4	3.2	9	57.6	"84.3#"	
746	1	2003	2	7.4	2.3	7	27.6	"107.9#"	
747	1	2003	3	11.3	4.8	0	46.4	"192.0#"	
748	1	2003	4	13.7	6.5	0	36.8	"194.9#"	
749	1	2003	5	13.7	8	0	51.6	"173.9#"	
750	1	2003	6	17.8	11.1	0	46.8	"211.4#"	
751	1	2003	7	19.1	13.1	0	71.8	"144.7#"	
752	1	2003	8	19.7	13.8	0	25.4	"204.2#"	
753	1	2003	9	17.3	10.7	0	62.8	"149.0#"	
754	1	2003	10	12.4	7	0	78.8	"121.0#"	
755	1	2003	11	11.1	6.5	0	111.4	"73.3#"	
756	1	2003	12	8.4	3.8	3	91.2	"56.1#"	
757	1	2004	1	8.2	3.8	1	99	"49.0#"	
758	1	2004	2	7.6	3.8	2	48.4	"99.0#"	
759	1	2004	3	9.5	3.9	4	30.4	"154.1#"	
760	1	2004	4	10.8	6.2	0	50.4	"118.7#"	
761	1	2004	5	13.9	8.1	0	36.2	"---"	
762	1	2004	6	17.6	11.5	0	25.8	"210.3#"	
763	1	2004	7	17	11.7	0	46.9	"165.4#"	
764	1	2004	8	19.1	13.6	0	160	"144.3#"	
765	1	2004	9	16.9	12	0	81.8	"132.3#"	
766	1	2004	10	12.9	8.2	0	168.8	"104.5#"	
767	1	2004	11	10.5	7.5	0	56.2	"43.6#"	
768	1	2004	12	9.1	4.8	1	89.6	"49.3#"	
769	1	2005	1	8.8	5	0	53.4	"53.4#"	
770	1	2005	2	6.8	2.7	2	44.8	"74.3#"	
771	1	2005	3	10	5.4	2	25.6	"88.5#"	
772	1	2005	4	11.7	5.7	0	83.2	"158.5#"	
773	1	2005	5	13.6	7.6	0	30.2	"225.1#"	
774	1	2005	6	17.2	11.6	0	29.6	"185.3#"	
775	1	2005	7	18.4	12.8	0	77.8	"175.4#"	
776	1	2005	8	18.2	12.3	0	40.2	"225.7#"	
777	1	2005	9	17.4	11.7	0	58.2	"147.3#"	
778	1	2005	10	14.6	10.6	0	194.4	"81.2#"	
779	1	2005	11	10.3	4.8	1	128.2	"81.9#"	
780	1	2005	12	8.3	4	5	57.2	"48.2#"	
781	1	2006	1	7	2.8	6	30.2	"92.5#"	
782	1	2006	2	6.5	2.2	6	50.8	"74.6#"	
783	1	2006	3	7.9	2.9	5	79.6	"106.0#"	
784	1	2006	4	10.5	5.8	0	39.2	"185.4#"	
785	1	2006	5	13.9	8.1	0	118.6	"159.5#"	
786	1	2006	6	18	11.3	0	19	"254.4#"	
787	1	2006	7	21.2	13.7	0	32.8	"236.6#"	
788	1	2006	8	17.1	12.9	0	68	"123.5#"	
789	1	2006	9	18.7	13	0	53.6	"160.9#"	
790	1	2006	10	15.1	10.6	0	81.8	"108.5#"	
791	1	2006	11	11.3	6.1	0	132.2	"94.2#"	
792	1	2006	12	9.3	5.3	3	153.8	"44.2#"	
793	1	2007	1	9.5	5.5	0	94.8	"57.5#"	
794	1	2007	2	8.8	4	2	91.9	"87.6#"	
795	1	2007	3	9.5	4.4	0	69	"151.6#"	
796	1	2007	4	13.8	7.4	0	9.8	"235.1#"	
797	1	2007	5	14.3	8.5	0	81.8	"216.8#"	
798	1	2007	6	16.9	11.6	0	92.1	"158.2#"	
799	1	2007	7	16.7	11.8	0	155.2	"181.2#"	
800	1	2007	8	17	12.3	0	59.4	"175.1#"	
801	1	2007	9	16.1	11.6	0	57.4	"147.8#"	
802	1	2007	10	14	9.2	0	28.8	"117.7#"	
803	1	2007	11	10.8	6.8	1	48.6	"52.9#"	
804	1	2007	12	8.7	3.6	7	103.6	"74.4#"	
805	1	2008	1	9.4	4.7	1	140	"54.7#"	
806	1	2008	2	9.5	3.3	3	44.4	"133.1#"	
807	1	2008	3	8.7	4.4	0	75.8	"118.8#"	
808	1	2008	4	10.7	4.9	2	79.4	"184.5#"	
809	1	2008	5	16.5	9.6	0	63.9	"194.9#"	
810	1	2008	6	15.8	10.1	0	60.5	"234.2#"	
811	1	2008	7	17.9	12.5	0	84.4	"177.2#"	
812	1	2008	8	17.6	13	0	102.8	"94.4#"	
813	1	2008	9	15.9	10.2	0	72.6	"139.0#"	
814	1	2008	10	12.4	8.4	0	153.6	"101.6#"	
815	1	2008	11	9.7	6.3	1	80.3	"66.1#"	
816	1	2008	12	7.4	3.1	6	67.6	"73.6#"	
817	1	2009	1	6.8	1.4	9	113	"90.9#"	
818	1	2009	2	6.7	2.7	7	23.6	"56.2#"	
819	1	2009	3	9.6	4.2	1	34.6	"151.0#"	
820	1	2009	4	12	6	0	60.2	"178.6#"	
821	1	2009	5	14.3	8	0	70.8	"204.1#"	
822	1	2009	6	17.7	10.9	0	59.8	"221.9#"	
823	1	2009	7	18	12.6	0	154.8	"156.8#"	
824	1	2009	8	18.3	12.5	0	59.4	"159.7#"	
825	1	2009	9	15.9	11	0	22.8	"145.1#"	
826	1	2009	10	14.3	9.6	0	82.4	"78.9#"	
827	1	2009	11	11.1	6.6	0	203.8	"44.5#"	
828	1	2009	12	6.9	2.4	5	124.8	"67.7#"	
829	1	2010	1	5.1	0.9	11	55.4	"86.1#"	
830	1	2010	2	5.9	1.4	6	38.1	"100.8#"	
831	1	2010	3	8.5	3	4	64.8	"147.3#"	
832	1	2010	4	11.6	5.3	0	30.4	"215.5#"	
833	1	2010	5	13.2	7.6	0	58.6	"239.8#"	
834	1	2010	6	17.6	10.6	0	23.2	"259.3#"	
835	1	2010	7	18.1	13	0	122.2	"115.4#"	
836	1	2010	8	16.9	12.2	0	34.2	"153.5#"	
837	1	2010	9	16.6	11.5	0	62.3	"143.2#"	
838	1	2010	10	13.7	8.2	0	93.8	"139.7#"	
839	1	2010	11	8.8	4	5	108	"78.6#"	
840	1	2010	12	4.5	-0.1	17	22.8	"79.1#"	
841	1	2011	1	6.5	2.1	9	91.6	"80.5#"	
842	1	2011	2	9.2	4.7	1	52.2	"68.4#"	
843	1	2011	3	9.6	3.5	5	24.2	"193.8#"	
844	1	2011	4	14.6	8	0	19.2	"223.4#"	
845	1	2011	5	15	8.8	0	44.4	"194.4#"	
846	1	2011	6	15.8	9.9	0	51.2	"234.1#"	
847	1	2011	7	17.3	11.5	0	50	"206.3#"	
848	1	2011	8	17.5	11.8	0	64	"141.6#"	
849	1	2011	9	17	12	0	62.2	"126.5#"	
850	1	2011	10	14.8	10.5	0	85.2	"72.9#"	
851	1	2011	11	12.6	8.1	0	66	"73.4#"	
852	1	2011	12	9.3	5.5	0	126.4	"25.0#"	
853	1	2012	1	8.4	4.9	0	64.6	"59.6#"	
854	1	2012	2	7.5	2.8	10	38.2	"68.0#"	
855	1	2012	3	11.6	5.9	0	23.8	"166.1#"	
856	1	2012	4	9.8	4.6	1	93	"113.2#"	
857	1	2012	5	14.3	8.2	0	57.4	"213.8#"	
858	1	2012	6	15.7	10.6	0	148	"143.9#"	
859	1	2012	7	16.6	11.7	0	76.2	"139.4#"	
860	1	2012	8	18.4	13.4	0	100.2	"141.1#"	
861	1	2012	9	15.3	10.2	0	86.8	"137.9#"	
862	1	2012	10	12.7	8.2	0	135.6	"98.6#"	
863	1	2012	11	9.6	4.9	1	160.4	"60.4#"	
864	1	2012	12	8.4	4.2	4	168.6	"53.4#"	
865	1	2013	1	6.8	3.1	10	74.1	"47.4#"	
866	1	2013	2	6.7	2	4	60.4	"90.5#"	
867	1	2013	3	6.6	1	13	40	"127.3#"	
868	1	2013	4	10.3	4.3	5	33.4	"184.2#"	
869	1	2013	5	12.2	6.4	0	60.8	"196.9#"	
870	1	2013	6	15.9	9.9	0	45	"217.9#"	
871	1	2013	7	20.7	13.6	0	36	"291.5#"	
872	1	2013	8	18.6	13.2	0	73.4	"152.7#"	
873	1	2013	9	16.8	11.6	0	61.8	"96.7#"	
874	1	2013	10	14.8	10.9	0	137.4	"71.3#"	
875	1	2013	11	10	5.7	0	89.8	"54.5#"	"Provisional"
876	1	2013	12	9.6	4.8	0	161.4	"40.0#"	"Provisional"
877	1	2014	1	8.4	4	0	195.4	"28.8#"	"Provisional"
878	1	2014	2	8.3	3.8	0	171.6	"73.8#"	"Provisional"
879	2	1853	1	"---"	"---"	"---"	57.3	"---"	
880	2	1853	2	"---"	"---"	"---"	32.3	"---"	
881	2	1853	3	"---"	"---"	"---"	65.5	"---"	
882	2	1853	4	"---"	"---"	"---"	46.2	"---"	
883	2	1853	5	"---"	"---"	"---"	13.2	"---"	
884	2	1853	6	"---"	"---"	"---"	53.3	"---"	
885	2	1853	7	"---"	"---"	"---"	78	"---"	
886	2	1853	8	"---"	"---"	"---"	56.6	"---"	
887	2	1853	9	"---"	"---"	"---"	24.5	"---"	
888	2	1853	10	"---"	"---"	"---"	94.8	"---"	
889	2	1853	11	"---"	"---"	"---"	75.5	"---"	
890	2	1853	12	"---"	"---"	"---"	39.1	"---"	
891	2	1854	1	"---"	"---"	"---"	78.9	"---"	
892	2	1854	2	"---"	"---"	"---"	38.8	"---"	
893	2	1854	3	"---"	"---"	"---"	41.2	"---"	
894	2	1854	4	"---"	"---"	"---"	4.5	"---"	
895	2	1854	5	"---"	"---"	"---"	73.5	"---"	
896	2	1854	6	"---"	"---"	"---"	115.4	"---"	
897	2	1854	7	"---"	"---"	"---"	133.1	"---"	
898	2	1854	8	"---"	"---"	"---"	65.6	"---"	
899	2	1854	9	"---"	"---"	"---"	42.4	"---"	
900	2	1854	10	"---"	"---"	"---"	73.6	"---"	
901	2	1854	11	"---"	"---"	"---"	63	"---"	
902	2	1854	12	"---"	"---"	"---"	107.2	"---"	
903	2	1855	1	"---"	"---"	"---"	7.3	"---"	
904	2	1855	2	"---"	"---"	"---"	38.7	"---"	
905	2	1855	3	"---"	"---"	"---"	54.2	"---"	
906	2	1855	4	"---"	"---"	"---"	34.2	"---"	
907	2	1855	5	"---"	"---"	"---"	62.2	"---"	
908	2	1855	6	"---"	"---"	"---"	60.2	"---"	
909	2	1855	7	"---"	"---"	"---"	71.5	"---"	
910	2	1855	8	"---"	"---"	"---"	83.3	"---"	
911	2	1855	9	"---"	"---"	"---"	37.4	"---"	
912	2	1855	10	"---"	"---"	"---"	81.9	"---"	
913	2	1855	11	"---"	"---"	"---"	17.4	"---"	
914	2	1855	12	"---"	"---"	"---"	54.3	"---"	
915	2	1856	1	"---"	"---"	"---"	58.7	"---"	
916	2	1856	2	"---"	"---"	"---"	38.8	"---"	
917	2	1856	3	"---"	"---"	"---"	21.1	"---"	
918	2	1856	4	"---"	"---"	"---"	26.3	"---"	
919	2	1856	5	"---"	"---"	"---"	107.4	"---"	
920	2	1856	6	"---"	"---"	"---"	58.1	"---"	
921	2	1856	7	"---"	"---"	"---"	39.4	"---"	
922	2	1856	8	"---"	"---"	"---"	66.9	"---"	
923	2	1856	9	"---"	"---"	"---"	80.1	"---"	
924	2	1856	10	"---"	"---"	"---"	36.5	"---"	
925	2	1856	11	"---"	"---"	"---"	36.1	"---"	
926	2	1856	12	"---"	"---"	"---"	90.5	"---"	
927	2	1857	1	"---"	"---"	"---"	82.7	"---"	
928	2	1857	2	"---"	"---"	"---"	41.6	"---"	
929	2	1857	3	"---"	"---"	"---"	99.3	"---"	
930	2	1857	4	"---"	"---"	"---"	112.2	"---"	
931	2	1857	5	"---"	"---"	"---"	31.6	"---"	
932	2	1857	6	"---"	"---"	"---"	47.5	"---"	
933	2	1857	7	"---"	"---"	"---"	70.5	"---"	
934	2	1857	8	"---"	"---"	"---"	76	"---"	
935	2	1857	9	"---"	"---"	"---"	45.7	"---"	
936	2	1857	10	"---"	"---"	"---"	40.2	"---"	
937	2	1857	11	"---"	"---"	"---"	84.6	"---"	
938	2	1857	12	"---"	"---"	"---"	42.7	"---"	
939	2	1858	1	"---"	"---"	"---"	37	"---"	
940	2	1858	2	"---"	"---"	"---"	32.8	"---"	
941	2	1858	3	"---"	"---"	"---"	27.4	"---"	
942	2	1858	4	"---"	"---"	"---"	133.8	"---"	
943	2	1858	5	"---"	"---"	"---"	83.9	"---"	
944	2	1858	6	"---"	"---"	"---"	26.3	"---"	
945	2	1858	7	"---"	"---"	"---"	78.5	"---"	
946	2	1858	8	"---"	"---"	"---"	84.6	"---"	
947	2	1858	9	"---"	"---"	"---"	47.1	"---"	
948	2	1858	10	"---"	"---"	"---"	61.8	"---"	
949	2	1858	11	"---"	"---"	"---"	30.1	"---"	
950	2	1858	12	"---"	"---"	"---"	93.2	"---"	
951	2	1859	1	"---"	"---"	"---"	72.1	"---"	
952	2	1859	2	"---"	"---"	"---"	36.4	"---"	
953	2	1859	3	"---"	"---"	"---"	64.9	"---"	
954	2	1859	4	"---"	"---"	"---"	62.1	"---"	
955	2	1859	5	"---"	"---"	"---"	10.3	"---"	
956	2	1859	6	"---"	"---"	"---"	33.7	"---"	
957	2	1859	7	"---"	"---"	"---"	47	"---"	
958	2	1859	8	"---"	"---"	"---"	81.8	"---"	
959	2	1859	9	"---"	"---"	"---"	102.2	"---"	
960	2	1859	10	"---"	"---"	"---"	38.7	"---"	
961	2	1859	11	"---"	"---"	"---"	84.9	"---"	
962	2	1859	12	"---"	"---"	"---"	63.2	"---"	
963	2	1860	1	"---"	"---"	"---"	89.3	"---"	
964	2	1860	2	"---"	"---"	"---"	28.4	"---"	
965	2	1860	3	"---"	"---"	"---"	52.5	"---"	
966	2	1860	4	"---"	"---"	"---"	37.4	"---"	
967	2	1860	5	"---"	"---"	"---"	78.3	"---"	
968	2	1860	6	"---"	"---"	"---"	94.6	"---"	
969	2	1860	7	"---"	"---"	"---"	34.9	"---"	
970	2	1860	8	"---"	"---"	"---"	126	"---"	
971	2	1860	9	"---"	"---"	"---"	23.1	"---"	
972	2	1860	10	"---"	"---"	"---"	56.1	"---"	
973	2	1860	11	"---"	"---"	"---"	47.4	"---"	
974	2	1860	12	"---"	"---"	"---"	54.2	"---"	
975	2	1861	1	"---"	"---"	"---"	86.4	"---"	
976	2	1861	2	"---"	"---"	"---"	68	"---"	
977	2	1861	3	"---"	"---"	"---"	126.4	"---"	
978	2	1861	4	"---"	"---"	"---"	28.7	"---"	
979	2	1861	5	"---"	"---"	"---"	23.9	"---"	
980	2	1861	6	"---"	"---"	"---"	158.9	"---"	
